ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0070848,response to growth factor,219/3264,481/11134,0.4553014553014553,1.5531024519995107,7.986122578129672,1.069134307028284e-14,4.7119664731573834e-12,4.711966473157383e-12,SAP30L/GPC1/VASN/ACTA2/TMEM204/BMPER/ENG/MSTN/PPARA/KNSTRN/SLC2A10/LUM/STRAP/HIF1A/CEP57/CYFIP2/TSC22D1/RGMB/CITED2/GDF15/EEF2K/NUS1/NR2F2/CASP3/NFKBIZ/CUL1/SMAD3/ANGPT1/ADAMTS3/CFL1/NR3C1/ITGB3/ZFP36L2/ZFP36/CPNE3/PIK3CA/DKK3/ROBO1/PDGFRA/DUSP22/EGR3/CORO1B/RBPJ/SHOC2/SPRED2/PDGFRB/MAPK7/SULF2/SFRP4/MEIS2/NGF/FLRT3/SAP30/HSP90AB1/HDAC2/PMEPA1/ZNF451/ROCK1/DUSP3/CREB1/SORT1/FSTL1/WNT5A/SMAD9/CCBE1/CILP/FGFR2/NBL1/ITGB1BP1/FURIN/NREP/MAPK3/GAB1/TGFBR2/GDF7/DMD/USP9X/GRB10/DSTYK/GREM1/DDIT3/CAV1/KLF4/LIMS1/TNFAIP6/THBS1/PRKD1/DOK5/TMEM119/GDF11/BECN1/SMAD1/STAT5B/PDCD4/PIK3CD/ZNF423/SPRY2/HIPK2/AGT/CHRDL2/ITGB1/CDKN2B/ZFP36L1/SOX9/MAPT/ZYX/MAP2K3/AKT1/GIT1/FSTL5/CASK/EPN2/EHD1/INPP5K/HGF/GREM2/HSPB1/ADAMTS7/TBX2/NUMA1/FSTL3/GPR155/COL1A1/FLRT2/FGFR4/FBN2/HGS/SPRY1/ARF6/ZMIZ1/WASF1/DLL1/COL4A2/CCNA2/GRIA1/STAT3/CRIM1/FGF10/NR4A1/CAT/HIVEP1/CCL2/ILK/MEF2C/VEGFC/NDNF/IER2/CFLAR/PPARG/GDF10/MAPKAPK2/VEPH1/JUN/CBL/ANXA1/ING2/MDM2/VCAM1/FGF1/MYC/PIK3CB/MCM7/GFRA1/ACVR1C/GDF5/NOTCH1/FOXO3/BMPR1B/MAPK14/SPRED1/COL3A1/NPTN/FLCN/TGFB1I1/SFRP1/VEGFA/SLC4A7/RGCC/CREB3L1/PEG10/TMEM53/IL17RD/FST/GCNT2/PTPN12/TGFB2/ADAM17/KMT2A/RAB35/ZEB2/ELK1/CRK/SLIT2/MXRA5/COL1A2/MAP1B/LGMN/ERRFI1/GCLM/ACVRL1/BMP6/WNT2/ACVR1B/SPHK1/PTPN11/IL12A/PTPRK/ROCK2/FERMT2/SULF1/DLL4/CHRDL1/GATA6/DDIT4/RELA/NRP2/FEZ1/MYO1C/TMEM100,219
GO:0071363,cellular response to growth factor stimulus,209/3264,460/11134,0.4543478260869565,1.549849477834612,7.756270504823598,5.834261702077107e-14,2.3570417276391513e-11,2.3570417276391513e-11,SAP30L/GPC1/VASN/ACTA2/TMEM204/BMPER/ENG/MSTN/PPARA/KNSTRN/SLC2A10/STRAP/HIF1A/CEP57/CYFIP2/TSC22D1/RGMB/CITED2/GDF15/EEF2K/NUS1/NR2F2/CASP3/NFKBIZ/CUL1/SMAD3/ANGPT1/ADAMTS3/CFL1/NR3C1/ITGB3/ZFP36L2/ZFP36/CPNE3/PIK3CA/DKK3/ROBO1/PDGFRA/DUSP22/EGR3/CORO1B/RBPJ/SHOC2/SPRED2/PDGFRB/MAPK7/SULF2/SFRP4/NGF/FLRT3/SAP30/HSP90AB1/HDAC2/PMEPA1/ZNF451/DUSP3/CREB1/SORT1/FSTL1/WNT5A/SMAD9/CCBE1/CILP/FGFR2/NBL1/ITGB1BP1/FURIN/NREP/MAPK3/GAB1/TGFBR2/GDF7/DMD/USP9X/GRB10/DSTYK/GREM1/CAV1/KLF4/LIMS1/TNFAIP6/THBS1/PRKD1/DOK5/TMEM119/GDF11/BECN1/SMAD1/STAT5B/PDCD4/PIK3CD/ZNF423/SPRY2/HIPK2/AGT/CHRDL2/ITGB1/CDKN2B/ZFP36L1/SOX9/MAPT/ZYX/MAP2K3/AKT1/GIT1/FSTL5/CASK/EPN2/EHD1/INPP5K/HGF/GREM2/HSPB1/ADAMTS7/TBX2/NUMA1/FSTL3/GPR155/COL1A1/FLRT2/FGFR4/FBN2/HGS/SPRY1/ARF6/ZMIZ1/WASF1/DLL1/COL4A2/CCNA2/GRIA1/STAT3/CRIM1/FGF10/NR4A1/CAT/HIVEP1/CCL2/ILK/MEF2C/VEGFC/NDNF/CFLAR/PPARG/GDF10/MAPKAPK2/VEPH1/JUN/CBL/ANXA1/ING2/MDM2/VCAM1/FGF1/PIK3CB/MCM7/GFRA1/ACVR1C/GDF5/NOTCH1/FOXO3/BMPR1B/MAPK14/SPRED1/COL3A1/NPTN/FLCN/TGFB1I1/SFRP1/VEGFA/SLC4A7/RGCC/CREB3L1/PEG10/TMEM53/IL17RD/FST/GCNT2/PTPN12/TGFB2/ADAM17/KMT2A/RAB35/ZEB2/CRK/SLIT2/COL1A2/MAP1B/LGMN/ERRFI1/GCLM/ACVRL1/BMP6/WNT2/ACVR1B/SPHK1/PTPN11/IL12A/PTPRK/FERMT2/SULF1/DLL4/CHRDL1/DDIT4/RELA/NRP2/FEZ1/MYO1C/TMEM100,209
GO:0009887,animal organ morphogenesis,179/3264,383/11134,0.46736292428198434,1.5942459555623816,7.621404359238787,1.8173332433617042e-13,6.777255049090416e-11,6.777255049090416e-11,LRRK2/SOX12/APCDD1/ACTA2/ENG/EPHB2/BBS5/FGD1/ASXL3/THY1/MFAP2/EMP2/BBS7/HRAS/INSR/TMEM176B/CITED2/FHL1/GLI3/COL5A2/CEMP1/MFAP5/ADAMTS5/LAMB1/JAG1/SMO/PKD1/ROBO1/EDA/ALDH1A3/HOXA3/PDGFRA/RBPJ/RAC1/SFRP4/TTC39C/MEIS2/MTHFD1L/HDAC2/STIM1/NKX6-1/TDRD7/NTN4/MGP/TSKU/WNT5A/TCF21/CPE/FGFR2/HAND2/MAGED1/ITGA6/ELN/TGFBR2/PDGFA/AHDC1/PARVA/CCDC39/EPHB4/ZHX2/INHBA/SOX4/PPP2R3A/GREM1/CAV1/TBX18/COL5A3/STAT1/ZFPM2/ABI2/TMEM119/DSP/SAMD11/NKD1/SFRP2/PTPRM/RPGR/PDCD4/MMP2/HIPK2/ATF4/STC1/NRG1/TRPV4/AGT/BBS2/S1PR1/SOX9/TFAP2A/TBX3/PKP2/MICAL2/SRF/FOXF2/FAM20A/ATG9A/FZD6/HGF/TBX2/DKK1/TUBA1A/COL1A1/FLRT2/MEIS3/ACTG2/FBN2/ZNF22/SPRY1/DVL2/DLL1/OSR2/GLI2/COL5A1/ITGA2/STAT3/FGF10/CCL2/MYLK/ILK/MEF2C/APLP1/TBX5/GDNF/SLC4A2/DCHS1/LFNG/PTEN/SDK1/FAM20C/FGF1/MYC/STX2/PKD2/AXIN2/TPM1/LIF/SCN5A/HS3ST3B1/NOTCH1/COL11A1/LGR4/BMPR1B/WNK4/MAPK14/MDM4/TLE3/COL3A1/LCTL/EDNRA/PIM1/VEGFA/HIPK1/EVL/TLE2/PBX2/TGFB2/FHL2/ASXL1/SLIT2/MTHFD1/COL1A2/SOBP/AQP3/SIX4/CYP26B1/ERRFI1/TLE1/ACVRL1/WNT2/FZD5/COL18A1/MSX2/SULF1/DLL4/PSEN1/GATA6/ABLIM1/NRP2/SPARC,179
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,191/3264,423/11134,0.4515366430260047,1.540260105224123,7.295446655994041,1.5015493136483844e-12,5.199650766119548e-10,5.199650766119548e-10,PDGFC/GPC1/TMEM204/EPHB2/SOS2/MSTN/PHF14/CAV2/SIPA1L1/CBLB/ANGPTL1/MET/SOCS1/STXBP4/HIF1A/CEP57/CYFIP2/HRAS/IRS1/INSR/GDF15/PAK3/IGFBP6/NUS1/NR2F2/CASP3/PIK3R3/ANGPT1/ADAMTS3/ABL2/SLC27A4/SESN3/KALRN/PIK3C2A/EFNB1/PIK3R2/ITGB3/ADORA1/CPNE3/CSF1/PIK3CA/AHI1/RARRES2/PIK3R1/JAK2/ROBO1/PDGFRA/PTPN18/PDK4/ZFAND2B/RBPJ/SHOC2/RAC1/CHN1/PDGFRB/SOCS5/SULF2/NGF/FLRT3/PTPRJ/PLCB1/EPHB3/PTPN3/FRK/DUSP3/SIK2/NUP62/CCBE1/PTK2B/CILP/PLAU/FGFR2/MAPK3/GAB1/SORBS1/PTPRG/PDGFA/ARHGEF28/EPHB4/GRB10/DSTYK/GREM1/THBS1/BLNK/PRKD1/DOK5/F3/GAB2/STAT5B/MMP2/HIP1/PHIP/PIK3CD/SPRY2/MBD5/NRG1/AGT/ITGB1/SAMD12/TSG101/SOX9/TRIB3/AKT1/EFNA4/LEPROT/MAP2K1/ROR1/RAF1/CUL7/EPN2/INPP5K/LOX/SNX5/HGF/IGFBP2/MPZL1/HSPB1/ENPP1/GIGYF1/TBX2/IL31RA/PTPRE/EFS/SHC3/NEDD9/FLRT2/FGFR4/IGFBP4/JAK1/PID1/HGS/SPRY1/WASF1/DLL1/COL4A2/RNF126/STAT3/CRIM1/FGF10/PRKAA1/VEGFC/MERTK/UBASH3B/ADIPOR1/GDNF/KANK1/MTOR/NR4A3/SLC31A1/EPHB6/MAPKAPK2/CBL/FOXO1/FGF1/TYRO3/PIK3CB/GFRA1/MAPK14/EPHA5/NPTN/VEGFA/LEP/CREB3L1/PTPN12/ITGA1/ADAM17/IGF1R/GPER1/CRK/ADRA2A/LGMN/IGF2/ERRFI1/APOD/BDKRB2/RALA/PTPN11/IL12A/IRS2/EPHA4/PLCE1/SULF1/MTSS1/NDEL1/STAT5A/NFATC4/DDIT4/RELA/NRP2/MYO1C/RALB,191
GO:0060429,epithelium development,217/3264,495/11134,0.4383838383838384,1.495393889879184,7.261003634958883,1.6310168961477737e-12,5.271446608349604e-10,5.271446608349604e-10,APCDD1/ACTA2/BMPER/ZEB1/ENG/ALOX15B/BBS5/AQP11/NFE2L1/RHEB/TUBB/MET/BBS7/TNC/CITED2/NR2F2/CASP3/ACTG1/NFKBIZ/SMAD3/TAGLN/ITGB3/NF2/ZFP36/JAG1/SMO/MDK/PDPN/JAK2/PCNA/PKD1/ATOH8/ROBO1/TRIM16/VCL/FLG/TJP2/RBPJ/SLC39A7/CDK6/MYO1E/SPRED2/SFRP4/FLRT3/MTHFD1L/HDAC2/PLCB1/NKX6-1/ROCK1/LBH/TDRD7/FSTL1/PLXNA2/DAG1/WNT5A/GSTM3/STARD13/TCF21/FGFR2/SDC4/MAGED1/FRZB/KRT7/VASP/TGFBR2/PDGFA/TPP1/CCDC39/UGCG/TJP1/INHBA/CEBPB/PLXNB2/ELOVL1/SOX4/PPP2R3A/GREM1/HPSE/CAV1/KLF4/TBX18/CPT1A/STAT1/CCDC78/LMO4/ABI2/CBFA2T2/DSP/SMAD1/NKD1/SFRP2/SPINT2/MMP2/PRKCH/RHOB/PIK3CD/SPRY2/BRSK1/KLF15/ATF4/STC1/NRG1/AGT/RAP1B/ITGB1/S1PR1/ZFP36L1/SOX9/TFAP2A/AKT1/MARCKS/OPN3/MICAL2/SRF/E2F7/YAP1/ANXA4/LGALS3/HGF/NCOA3/TBX2/NUMA1/COL4A1/PLEC/E2F4/SPRY1/SEMA4C/ATP7A/RILPL2/FZD7/DVL2/DLL1/JAG2/GLI2/COL5A1/ITGA2/ACTB/FGF10/CAT/AKR1C3/DUSP10/RAPGEF3/KDM6B/MEF2C/FLNA/TST/ZNF800/TBX5/GDNF/FAT4/CNN3/MTOR/MAFF/PPARG/AMOTL2/LFNG/PTEN/ANXA1/MYADM/GPX1/SH3BP1/FGF1/MYC/STX2/PKD2/BTG1/LIF/HS3ST3B1/NOTCH1/BCL2/LGR4/MAGI1/WNK4/SPRED1/PLXNA4/PIP5K1A/CLIC4/EDNRA/SFRP1/VEGFA/TIMELESS/SLC4A7/NPHP1/BDH2/ECE1/FST/TGFB2/ADAM17/PDCD10/ZEB2/ASXL1/SLIT2/MTHFD1/FOXP1/MAP1B/AQP3/SIX4/MAF/ERRFI1/PHLDB2/ACVRL1/BMP6/WNT2/TOR1A/MAFB/COL18A1/APOLD1/RALA/WDR1/SSBP3/ROCK2/FERMT2/SULF1/DLL4/MTSS1/GATA6/TMEM100,217
GO:0040017,positive regulation of locomotion,183/3264,404/11134,0.452970297029703,1.5451505168899244,7.187884056901087,3.1923954667341903e-12,9.672958264204596e-10,9.672958264204596e-10,PDGFC/GAS6/ACTA2/EPHB2/SEMA3B/PTGS2/MSTN/MET/LRRC15/THY1/HIF1A/PINK1/HRAS/INSR/DAPK3/FZD4/NUS1/PREX1/ACTG1/PIK3R3/SMAD3/ANGPT1/ABL2/CFL1/PIK3C2A/ITGB3/IL6R/HSPA8/AKAP12/VPS35/CPNE3/CSF1/RARRES2/LAMB1/LPAR1/SMO/MDK/EZH2/PDPN/JAK2/IL6/CD40/ATOH8/GPNMB/PDGFRA/AKIRIN1/CCL11/SOD2/RAC1/PPM1F/PDGFRB/F10/BDKRB1/PTPRJ/HDAC9/ADAMTS1/MAPRE2/FUT4/MOSPD2/WNT5A/PTK2B/PLAU/DAPK2/ITGB1BP1/CAMK1D/ITGA6/MAPK3/GAB1/PDGFA/AAMP/TJP1/SWAP70/TWIST2/GREM1/HPSE/CAV1/GRN/DNM1L/TNFAIP6/THBS1/PRKCE/PRKD1/F3/OXSR1/MMP2/RHOB/PIK3CD/SPRY2/TRPV4/AGT/SEMA6C/ITGB1/S1PR1/ENPP2/RRAS/DAAM2/RHOJ/SEMA6D/SOX9/RIN2/MAP2K3/AKT1/MAP2K1/MAZ/PTN/LGALS3/HGF/DOCK5/HSPB1/SUN2/PLCG2/COL1A1/NEDD9/AGO2/CXCL12/SYNPO2/SEMA4C/ARF6/IL16/GRIA1/SEMA3A/MCAM/ITGA2/STAT3/FGF10/CCL2/MYLK/VEGFC/HMOX1/FLNA/ITGA4/CXCL16/MTOR/SYDE1/NR4A3/TNFRSF14/RUFY3/ANXA1/HDAC7/MDM2/RAB40B/MYADM/FGF1/CCL7/SEMA5A/PIK3CB/NOTCH1/MIEN1/VEGFA/SCARB1/IL34/GCNT2/TGFB2/ADAM17/IGF1R/PDCD10/GPER1/CRK/SLIT2/ADRA2A/FOXP1/SEMA3D/LGMN/ACVR1B/SPHK1/ARHGEF2/IL12A/TRIP6/EPHA4/ROCK2/AMOT/FERMT2/LAMC2/ACTN4/STAT5A/LGALS9/FAM107A/NRP2/PLK2/NSMF/MYO1C/NTN1/SPARC,183
GO:0030335,positive regulation of cell migration,177/3264,389/11134,0.455012853470437,1.552117987297747,7.13834116145998,4.569703927334083e-12,1.3031720376303314e-9,1.3031720376303314e-9,PDGFC/GAS6/ACTA2/EPHB2/SEMA3B/PTGS2/MSTN/MET/LRRC15/THY1/HIF1A/PINK1/HRAS/INSR/DAPK3/FZD4/NUS1/PREX1/ACTG1/PIK3R3/SMAD3/ANGPT1/ABL2/PIK3C2A/ITGB3/IL6R/HSPA8/AKAP12/CPNE3/CSF1/RARRES2/LAMB1/LPAR1/SMO/MDK/EZH2/PDPN/JAK2/IL6/CD40/ATOH8/GPNMB/PDGFRA/AKIRIN1/CCL11/SOD2/RAC1/PPM1F/PDGFRB/F10/BDKRB1/PTPRJ/HDAC9/ADAMTS1/MAPRE2/FUT4/MOSPD2/WNT5A/PTK2B/PLAU/DAPK2/ITGB1BP1/CAMK1D/ITGA6/MAPK3/GAB1/PDGFA/AAMP/TJP1/SWAP70/TWIST2/GREM1/HPSE/CAV1/GRN/DNM1L/TNFAIP6/THBS1/PRKCE/PRKD1/F3/OXSR1/MMP2/RHOB/PIK3CD/SPRY2/TRPV4/AGT/SEMA6C/ITGB1/S1PR1/ENPP2/RRAS/DAAM2/RHOJ/SEMA6D/SOX9/RIN2/MAP2K3/AKT1/MAP2K1/MAZ/PTN/LGALS3/HGF/DOCK5/HSPB1/SUN2/PLCG2/COL1A1/NEDD9/AGO2/CXCL12/SYNPO2/SEMA4C/ARF6/SEMA3A/MCAM/ITGA2/STAT3/FGF10/CCL2/MYLK/VEGFC/HMOX1/FLNA/ITGA4/CXCL16/MTOR/SYDE1/NR4A3/TNFRSF14/RUFY3/ANXA1/HDAC7/MDM2/RAB40B/MYADM/FGF1/CCL7/SEMA5A/PIK3CB/NOTCH1/MIEN1/VEGFA/SCARB1/IL34/GCNT2/TGFB2/ADAM17/IGF1R/PDCD10/GPER1/CRK/ADRA2A/FOXP1/SEMA3D/LGMN/ACVR1B/SPHK1/ARHGEF2/IL12A/TRIP6/EPHA4/ROCK2/AMOT/FERMT2/LAMC2/ACTN4/STAT5A/LGALS9/FAM107A/NRP2/PLK2/NSMF/MYO1C/SPARC,177
GO:2000147,positive regulation of cell motility,179/3264,396/11134,0.45202020202020204,1.5419095984353337,7.0714186559393974,6.9396052701375454e-12,1.869067019423712e-9,1.8690670194237124e-9,PDGFC/GAS6/ACTA2/EPHB2/SEMA3B/PTGS2/MSTN/MET/LRRC15/THY1/HIF1A/PINK1/HRAS/INSR/DAPK3/FZD4/NUS1/PREX1/ACTG1/PIK3R3/SMAD3/ANGPT1/ABL2/CFL1/PIK3C2A/ITGB3/IL6R/HSPA8/AKAP12/CPNE3/CSF1/RARRES2/LAMB1/LPAR1/SMO/MDK/EZH2/PDPN/JAK2/IL6/CD40/ATOH8/GPNMB/PDGFRA/AKIRIN1/CCL11/SOD2/RAC1/PPM1F/PDGFRB/F10/BDKRB1/PTPRJ/HDAC9/ADAMTS1/MAPRE2/FUT4/MOSPD2/WNT5A/PTK2B/PLAU/DAPK2/ITGB1BP1/CAMK1D/ITGA6/MAPK3/GAB1/PDGFA/AAMP/TJP1/SWAP70/TWIST2/GREM1/HPSE/CAV1/GRN/DNM1L/TNFAIP6/THBS1/PRKCE/PRKD1/F3/OXSR1/MMP2/RHOB/PIK3CD/SPRY2/TRPV4/AGT/SEMA6C/ITGB1/S1PR1/ENPP2/RRAS/DAAM2/RHOJ/SEMA6D/SOX9/RIN2/MAP2K3/AKT1/MAP2K1/MAZ/PTN/LGALS3/HGF/DOCK5/HSPB1/SUN2/PLCG2/COL1A1/NEDD9/AGO2/CXCL12/SYNPO2/SEMA4C/ARF6/SEMA3A/MCAM/ITGA2/STAT3/FGF10/CCL2/MYLK/VEGFC/HMOX1/FLNA/ITGA4/CXCL16/MTOR/SYDE1/NR4A3/TNFRSF14/RUFY3/ANXA1/HDAC7/MDM2/RAB40B/MYADM/FGF1/CCL7/SEMA5A/PIK3CB/NOTCH1/MIEN1/VEGFA/SCARB1/IL34/GCNT2/TGFB2/ADAM17/IGF1R/PDCD10/GPER1/CRK/ADRA2A/FOXP1/SEMA3D/LGMN/ACVR1B/SPHK1/ARHGEF2/IL12A/TRIP6/EPHA4/ROCK2/AMOT/FERMT2/LAMC2/ACTN4/STAT5A/LGALS9/FAM107A/NRP2/PLK2/NSMF/MYO1C/NTN1/SPARC,179
GO:0030155,regulation of cell adhesion,208/3264,484/11134,0.4297520661157025,1.4659496029816885,6.749640412055017,4.524560493573017e-11,1.1544773301495781e-8,1.1544773301495783e-8,SOX12/ENG/EPHB2/C1QTNF1/PPARA/CBLB/ZDHHC2/SOCS1/HLA-A/THY1/EMP2/ADAM19/TNC/CITED2/DAPK3/FZD4/FLOT1/PLEKHA2/ACTG1/NFKBIZ/METTL3/BRD4/SMAD3/ANGPT1/ABL2/CFL1/GLI3/EMILIN2/ITGB3/PSMA7/IL6R/NF2/LAMC1/TGFBI/PSMB9/CSF1/SMARCB1/LAMB1/JAG1/KLHL25/MDK/PLA2G2A/PDPN/JAK2/IL6/GPNMB/VCL/DUSP22/HTR2A/RBPJ/TMX1/CDK6/RAC1/PPM1F/SOCS5/MAPK7/ZBTB1/PTPRJ/ASS1/EPHB3/ROCK1/DUSP3/RAC3/SIPA1/FUT4/DAG1/MAP3K8/PTK2B/DUSP1/PLAU/SDC4/ITGB1BP1/TGFBR2/TJP1/CEBPB/PLXNB2/UTRN/SOX4/SWAP70/GTPBP4/GREM1/HPSE/ZC3H8/COL16A1/CAV1/KLF4/TNFSF9/THBS1/DLG5/PRKG1/GPM6B/BCL6/SFRP2/SPINT2/MMP2/PIK3CD/NID1/NRG1/SMARCE1/TRPV4/CD274/RRAS/PNP/RIN2/TNXB/B2M/AKT1/LAMA3/PKP2/CASK/MAP2K1/NUAK1/FRMD5/CORO1C/CD9/LGALS3/IGFBP2/DOCK5/PLXNB1/FSTL3/ANKRD28/ADA/NEDD9/CXCL12/MALT1/JAK1/SERPINE2/ZMIZ1/CDKN2A/TLN1/MUC1/FZD7/TRIOBP/DLL1/LGALS1/GLI2/ITGA2/ACTB/PRKAA1/ZBTB16/FLOT2/CCL2/DUSP10/ILK/CORO2B/FLNA/NDNF/ITGA4/KANK1/MTOR/GNRH1/SLC4A2/NR4A3/TNFRSF14/SMARCD2/PTEN/CBL/ANXA1/PRNP/VCAM1/MYADM/TPM1/SEMA5A/LIF/PIK3CB/NOTCH1/PEAK1/FOXO3/MAGI1/MAPK14/MDGA1/SFRP1/VEGFA/LEP/RGCC/PPP1CB/HLA-E/GCNT2/PSMA5/TGFB2/TGM2/IRF1/CRK/LAMA2/IGF2/PHLDB2/ACVRL1/BMP6/DENND6A/APOD/PPP1R12A/CD276/PTPN11/IL12A/LDB1/SPOCK1/EPHA4/ROCK2/FERMT2/ACTN4/AKNA/STAT5A/DPP4/LGALS9/FAM107A/CBFB/RELA/RUNX1,208
GO:0050673,epithelial cell proliferation,107/3264,214/11134,0.5,1.705575980392157,6.71170977693738,1.1264018911631165e-10,2.7303981841793944e-8,2.7303981841793944e-8,BMPER/ENG/AQP11/CAV2/TRAF3IP2/NEAT1/STXBP4/HIF1A/HRAS/NUS1/NR2F2/NFKBIZ/ITGB3/ZFP36/LAMC1/COL4A3/LAMB1/C6orf89/MDK/IL6/ATOH8/ROBO1/EGR3/NRAS/CCL11/CDK6/NKX6-1/EDNRB/WNT5A/HMGB2/FGFR2/ITGB1BP1/MAGED1/NUPR1/JUND/CEBPB/CAV1/GRN/THBS1/STAT1/PRKD1/F3/SFRP2/PTPRM/PIK3CD/CDKN2B/ZFP36L1/SOX9/B2M/AKT1/CASK/PTN/YAP1/TNFAIP3/TBX2/CXCL12/IL17RA/FZD7/KLF9/ANG/OSR2/LOXL2/STAT3/FGF10/NR4A1/CCL2/DUSP10/MEF2C/VEGFC/HMOX1/ITGA4/IL17RB/CFLAR/NR4A3/PPARG/BTBD10/GPX1/MYC/SEMA5A/SCN5A/AGTR1/GDF5/SFRP1/VEGFA/LEP/RGCC/TNFSF12/TGFB2/ADAM17/PDCD10/ZEB2/SIX4/CDC73/ERRFI1/ACVRL1/BMP6/IL12A/PTPRK/SULF1/SERPINB1/DLL4/MTSS1/VASH2/STAT5A/GATA6/NRP2/SPARC,107
GO:0044057,regulation of system process,143/3264,310/11134,0.4612903225806452,1.573531388361796,6.595351702048201,1.6614696267579982e-10,3.83562130977275e-8,3.8356213097727506e-8,LRRK2/BIN1/GAS6/GSTO1/ABCC9/CACNA2D3/MSTN/C1QTNF1/PPARA/HRH1/EMP2/SLC8A1/ASPH/DAPK3/TRPM4/ANK2/SMAD3/NR1H2/GNAQ/ADORA1/SCN4B/LMCD1/HTR2A/KCND2/CACNB2/SVEP1/INHBB/MEF2A/CYP19A1/ATP1A2/MGLL/ROCK1/EDNRB/SLC1A1/CACNA1C/DAG1/CTDP1/DLG4/GPD1L/PTK2B/SRI/GCH1/CALM1/HAND2/KCND3/CACNA1G/GSTM2/LPIN1/JUND/DMD/EHD3/INHBA/NALCN/ADRA1B/CAV1/LPCAT3/KLF4/TBX18/KCNJ12/PRKD1/PRKG1/DSP/RGS4/ARRB1/MMP2/ADM/ABAT/STC1/SCN1B/EPB41/TRPV4/AGT/ITGB1/HSP90AA1/NPR3/CERS1/PKP2/SPTBN4/SRF/MAP2K1/PER2/FBXO32/FGF13/CNN1/MYL9/ADM2/INPP5K/KCNE3/DOCK5/TBX2/OXTR/CLIC2/CDK18/ATP1A1/GRIA1/ATP2A2/ITGA2/FGF10/CHRM2/FLNA/TBX5/ITGA4/NR4A3/CACNB4/PPP1R12B/PPARG/PTEN/FOXO1/ATP2B1/TPM1/SCN5A/G6PD/TNFRSF1B/AGTR1/NOTCH1/FOXO3/STX1B/ATP1B1/SCN2B/EDNRA/LEP/TRPA1/HSPB7/ECE1/EGR2/TGFB2/GPER1/ADRA2A/FOXP1/RIMS1/ERRFI1/BMP6/NPR1/DMPK/SPHK1/RNF10/BDKRB2/GNAI1/ROCK2/CORIN/CELF2/TENM4/TMEM100,143
GO:1901699,cellular response to nitrogen compound,184/3264,424/11134,0.4339622641509434,1.480311228264891,6.493887274476512,2.39633745374954e-10,5.2806563526262596e-8,5.2806563526262596e-8,LRRK2/OAS3/VIM/EPHB2/ATRX/CACNA2D3/SOS2/MSTN/CAV2/PRKAR2B/SESN1/EPG5/AKAP7/SOCS1/ALAS1/STXBP4/HRH1/SLC8A1/HRAS/IRS1/INSR/GDF15/EEF2K/MAT2A/TRPM4/CASP3/SHMT1/PIK3R3/NONO/SLC27A4/CFL1/SESN3/PIK3C2A/PIK3R2/RIOK3/ITGB3/GNAQ/VPS35/ADCY4/PIK3CA/RARRES2/PIK3R1/PLA2G2A/JAK2/PDK4/HTR2A/SHOC2/INHBB/PTPRJ/HDAC2/PLCB1/ASS1/NKX6-1/HDAC9/ROCK1/SLC1A1/CREB1/SLC7A5/SIK2/LDOC1/SLC26A6/DIAPH1/MAPK3/GAB1/SORBS1/HSF1/GSTM2/INSIG1/SREBF1/LPIN1/JUND/ADCY8/GRB10/INHBA/LPIN3/RAD51/CAV1/KLF4/PRKD1/MAVS/RGS4/DDI2/STAT5B/PHIP/LARP1/RAB31/MBD2/KLF15/CPEB1/MBD5/STC1/GNG2/AGT/KLF5/RAP1B/CAMK2A/ZFP36L1/SOX9/TRIB3/AKT1/ABCC1/LEPROT/RAF1/LYNX1/CUL7/INPP5K/SNX5/ENPP1/RB1/PTPRE/HDAC5/IFIH1/JAK1/PID1/BRCA1/TBC1D4/ADCY3/CCNA2/GRIA1/ACTB/STAT3/NR4A1/PRKAA1/CHRM2/RAPGEF3/MEF2C/GOLPH3/APLP1/FLNA/ADIPOR1/ITGA4/KANK1/MTOR/CFLAR/NR4A3/PKM/PPARG/INSIG2/TP53/AFG3L2/FOXO1/ATP2B1/IFIT1/PRNP/GPR173/MDM2/VCAM1/ITPR1/VAMP2/PKD2/AGTR1/FOXO3/EDNRA/LEP/TIMELESS/TRPA1/ITPR2/P2RX7/TGM2/IGF1R/GPER1/CRK/SLIT2/AGTRAP/P2RY11/RGS10/MAP1B/LGMN/IGF2/ERRFI1/GCLM/DDX11/ARHGEF2/PTPN11/ADCY1/TRIM41/IRS2/EPHA4/ROCK2/PSEN1/SESN2/NDEL1/STAT5A/RELA,184
